頻道名稱,影片發佈時間,影片連結,影片長度,,,,,WAV檔名,,,,
小行星樂樂TV,2023年5月27日,https://youtu.be/BKSiplrGopk?feature=shared,,0:15:13,,,,【樂樂帶你探險去】台灣昆蟲館：認識蜥蜴、守宮｜昆蟲與爬蟲類的差別是什麼?｜外溫動物知識｜小行星樂樂TV,,,,
小行星樂樂TV,2023年4月29日,https://youtu.be/0S_colMG1Uo?feature=shared,,0:13:15,,,,【樂樂帶你探險去】壽山動物園，認識草食動物，霸氣羊駝大人帶你探險｜小行星樂樂TV,,,,
小行星樂樂TV,2023年3月25日,https://youtu.be/h4uhidbEYk8?feature=shared,,0:17:02,,,,【樂樂帶你探險去】兩廳院秘密大探索：國家音樂廳、國家戲劇院建築，管風琴樂器和座位設計原理｜小行星樂樂TV,,,,
小行星樂樂TV,2023年2月25日,https://youtu.be/iGK8dKGTFgU?feature=shared,,0:19:06,,,,【樂樂帶你探險去】你想飼養兔子嗎？一起和樂樂認識兔子｜台灣愛兔協會｜小行星樂樂TV,,,,
小行星樂樂TV,2023年1月28日,https://youtu.be/iGK8dKGTFgU?feature=shared,,0:16:27,,,,【樂樂帶你探險去】新春出遊樂樂帶你遊，鹿港老街＃彰化鹿港＃摸乳巷#九曲巷#天后宮＃龍山寺｜小行星樂樂TV,,,,
小行星樂樂TV,2022年12月29日,https://youtu.be/iHf5Xl9oayk?feature=shared,,0:12:53,,,,台北101跨年去！ 跟著樂樂迎接新年，一窺全台最高的跨年煙火施放地「台北101 」！【樂樂帶你探險去】｜小行星樂樂TV,,,,
小行星樂樂TV,2022年11月29日,https://youtu.be/fOQ2vYy8Q7M?feature=shared,,0:14:51,,,,【樂樂帶你探險去】世界上最大的鳥是誰？斑馬的皮膚是白色還是黑色的？犀牛為什麼會越來越少呢？走！跟著樂樂出發到 #關西六福莊 認識來自非洲的動物囉！｜小行星樂樂TV,,,,
公視兒少-流言追追追第十季,2023年9月19日,https://youtu.be/_JZxnRgJiU8?si=XpNihHTjzvb43GmW,,0:22:09,,,,流言追追追第十季EP13 (130集)：一窺土石流致命真相 | 公視兒少,,,,
公視兒少-流言追追追第十季,2023年9月18日,https://youtu.be/DNav28VENLg?si=i3ZDzkXnouPDRelA,,0:23:09,,,,流言追追追第十季EP1 (129集)：貓奴！不可不知！ | 公視兒少,,,,
公視兒少-流言追追追第十季,2023年9月15日,https://youtu.be/UX-68vyIm6k?si=IIXR_8NKLCAPfe2W,,0:24:31,,,,流言追追追第十季EP11 (128集)：一碘食物就現形？ | 公視兒少,,,,
公視兒少-流言追追追第十季,2023年9月14日,https://youtu.be/M6l5wSrys0c?si=u7jprlGBp1XRjnV3,,0:23:54,,,,流言追追追第十季EP10 (127集)：一探無中生火之秘 | 公視兒少,,,,
公視兒少-流言追追追第十季,2023年9月13日,https://youtu.be/kkFfwixbYc0?si=ioLox4yECrFonGNw,,0:24:29,,,,流言追追追第十季EP9 (126集)： 神奇布丁擋子彈？ | 公視兒少,,,,
公視兒少-流言追追追第十季,2023年9月12日,https://youtu.be/gEKGozOF1yM?si=ziYXdUdcwNX_Q2h7,,0:24:39,,,,流言追追追第十季EP8 (125集)：野外求生-找水煮食大考驗 | 公視兒少,,,,
公視兒少-流言追追追第十季,2023年9月11日,https://youtu.be/JUelE_TlIXw?si=drpr2SiPIs7Jk3AM,,0:23:04,,,,流言追追追第十季EP7 (124集)：破解銀針試毒之謎 | 公視兒少,,,,
公視兒少-流言追追追第十季,2023年9月8日,https://youtu.be/UMEjfaRkY4A?si=2cM3WQfrYgB9B-zS,,0:24:29,,,,流言追追追第十季EP6 (123集)：野外求生-找火煮食大解密 | 公視兒少,,,,
公視兒少-流言追追追第十季,2023年9月7日,https://youtu.be/ec1Ay4TKCuw?si=wZnl8K7KKEQa63x9,,0:24:10,,,,流言追追追第十季EP5 (122集)：分子料理之人造蛋大揭密 | 公視兒少,,,,
公視兒少-流言追追追第十季,2023年9月6日,https://youtu.be/ehRwctm0yfo?si=lb8zCKCBCI6wnUGE,,0:24:25,,,,流言追追追第十季EP4 (121集)：藍光危機多？ | 公視兒少,,,,
公視兒少-流言追追追第十季,2023年9月5日,https://youtu.be/aNL6VlN8uak?si=jAXvHq6UlByxOVDL,,0:24:34,,,,流言追追追第十季EP3 (120集)：狗狗大考驗 | 公視兒少,,,,
公視兒少-流言追追追第十季,2023年9月4日,https://youtu.be/j25xdY6n-AY?si=870K9blUWjd0GCHw,,0:23:23,,,,流言追追追第十季EP2 (119集)：沙坑致命危機？ | 公視兒少,,,,
公視兒少-流言追追追第十季,2023年9月1日,https://youtu.be/V5qITOE0P9c?si=a5rvCNL2N3IaIEtk,,0:23:55,,,,流言追追追第十季EP1 (118集)：破解手機隱藏功能 | 公視兒少,,,,
公視兒少-流言追追追第十季,2019年11月2日,https://youtu.be/4YwK2OVDq-w?si=ktOKAmCFLo6vISuv,,0:23:40,,,,新生代神槍手 #楊昆弼 「目標奧運金牌🥇」| 射擊運動員 | 金牌槍手 | 奧運 | 就是這Young4 | 公視兒少,,,,
公視兒少-流言追追追第十季,2017年8月19日,https://youtu.be/8wUrT1mrIqY?si=jGlEgAonEF_fOYSP,,0:23:20,,,,和風比賽的女孩 #譚雅婷🏹「輸了再調整心態重新出發!」| 射箭運動員 | 奧運射箭國手 | 就是這Young!,,,,
公視兒少-流言追追追第十季,2019年10月26日,https://youtu.be/ewQ0ZoO65Kc?si=qxelL91tQpJI6pWu,,0:24:10,,,,《就是這Young4》第45集 《勝負不在拳腳》 ＃辜翠萍、＃谷筱霜　｜亞運選手　#杭州亞運,,,,
公視兒少-流言追追追第十季,2019年10月5日,https://youtu.be/bUoxqo9jpTE?si=3ecefT4I03vqFtkh,,0:24:10,,,,《就是這Young4》第42集 《讓運動成為教育的一環》 何凱成,,,,
公視兒少-流言追追追第十季,2019年9月28日,https://youtu.be/FTGBGKIqYqI?si=RkSVzSUiPFt_p3w3,,0:23:50,,,,《就是這Young4》第41集「沒有雪」滑雪學校 陳明秀,,,,
公視兒少-流言追追追第十季,2019年12月14日,https://youtu.be/8KuJ2xQx8g8?si=Fy2vlEwEQfRDQHqq,,0:23:42,,,,《就是這Young4》第52集 《童星的進擊》 楊小黎,,,,
公視兒少-流言追追追第十季,2019年12月7日,https://youtu.be/bAgP0OWdd50?si=6xVPIu3yAAtRkiT3,,0:23:52,,,,《就是這Young4》第51集 《最平凡的奢侈》 李怡潔,,,,
公視兒少-流言追追追第十季,2019年11月30日,https://youtu.be/bFOXC60Vuww?si=_-2d95W63_QK8usq,,0:24:20,,,,《就是這Young4》第50集《肯亞若比鄰》楊右任,,,,
公視兒少-流言追追追第十季,2019年11月23日,https://youtu.be/agwgrY-2kTU?si=dFHgpcStZqdh5xye,,0:24:10,,,,《就是這Young4》第49集 《台灣蟻人》 王秉誠,,,,
公視兒少-流言追追追第十季,2019年11月18日,https://youtu.be/ijOLkNIYK7I?si=N2NoYYr6iVLD7dSC,,0:24:10,,,,《就是這Young4》第48集《夜貓闖天關》 王之佑(Leo王)、余承恩(春艷),,,,
公視兒少-流言追追追第十季,2019年11月9日,https://youtu.be/KhFl3b3lDeo?si=9v8vqf-AjnwUCbB1,,0:24:10,,,,《就是這Young4》第47集 設計一個你想回去的家 林佳嫺,,,,
公視兒少-流言追追追第十季,2019年10月12日,https://youtu.be/Eeq38am0750?si=vJ9pqPk0_9vAn4bF,,0:24:10,,,,《就是這Young4》第43集 《樹上的風景》 許荏涵,,,,
公視兒少-流言追追追第十季,2019年10月19日,https://youtu.be/y0j9DaM77JY?si=GJmXSS5jBlUMDJ5B,,0:24:10,,,,《就是這Young4》第44集 《魔術以載道》吳何,,,,
公視兒少-流言追追追第十季,2018年12月1日,https://youtu.be/9cN88zBa7LA?si=AGpDpD5vNtW2VQYr,,0:23:10,,,,《就是這Young!(39)社會企業向前走 -鄭惠如》,,,,
公視兒少-流言追追追第十季,2018年11月24日,https://youtu.be/E0d8DE9SHK4?si=h3X3ctP1Y-rWbW6R,,0:23:45,,,,《就是這Young!(38) 差異共存夢想萬華 -謝宜潔》,,,,
公視兒少-流言追追追第十季,2018年11月17日,https://youtu.be/YQXDVTgclmc?si=9CWK5T4H9RWW9WB-,,0:23:55,,,,《就是這Young!(37)不畏誰-許書豪》,,,,
公視兒少-流言追追追第十季,2018年11月10日,https://youtu.be/BlTQmCFuKYQ?si=GrLQos2mt57Px8we,,0:23:30,,,,《就是這Young!(36)角色-#盧以恩》,,,,
公視兒少-流言追追追第十季,2018年10月27日,https://youtu.be/kPzTNgpt9gc?si=npLXrf-UIfkWS4V1,,0:23:50,,,,《就是這Young!(34) 用技能與社會對話 黃偉翔》,,,,
公視兒少-流言追追追第十季,2018年10月20日,https://youtu.be/s5PMLVFkBKU?si=DuUFWZEM_WJofROE,,0:23:50,,,,《就是這Young!(33)我打版，我存在-陳詩婷》,,,,
公視兒少-流言追追追第十季,2018年10月13日,https://youtu.be/l6ARkyQ-GjQ?si=7w-D_QiBS3KH9of0,,0:23:15,,,,《就是這Young!(32)女力時代：木工、機械與女孩-蕭誼寧、陳明妍》,,,,
公視兒少-流言追追追第十季,2023年9月3日,https://youtu.be/AAncsvpQthM?si=tlgr5Mktt4UQjfLF,,0:27:00,,,,熱舞青春雨 第468集 | 我的這一班 | #蔡燦得 #夏宇童 #李博翔 #邱志宇 #藝鴒,,,,
公視兒少-流言追追追第十季,2023年9月2日,https://youtu.be/G7heZQ-hXOU?si=-yOjZfFK9P8gdk4a,,0:27:00,,,,樂舞青春 第467集 | 我的這一班 | #蔡燦得 #夏宇童 #李博翔 #邱志宇 #藝鴒,,,,
公視兒少-流言追追追第十季,2023年9月1日,https://youtu.be/17kZHIyxRB8?si=o4XDUholx_nFXwF0,,0:26:35,,,,爸爸的情敵 第466集 | 我的這一班 | #蔡燦得 #夏宇童 #李博翔 #邱志宇 #藝鴒,,,,
公視兒少-流言追追追第十季,2023年8月31日,https://youtu.be/hV-KEcfpMHE?si=l8-b5B8N_ls21EDx,,0:26:55,,,,你是春風～春風化雨 第465集 | 我的這一班 | #蔡燦得 #夏宇童 #李博翔 #邱志宇 #藝鴒,,,,
公視兒少-流言追追追第十季,2023年8月30日,https://youtu.be/7_n2vdIQURc?si=Oeksw9t3cjxQNykB,,0:25:55,,,,你是春風～青春正盛 第464集 | 我的這一班 | #蔡燦得 #夏宇童 #李博翔 #邱志宇 #藝鴒,,,,
公視兒少-流言追追追第十季,2023年8月29日,https://youtu.be/_UfW47RADao?si=DUHjHM8PVlqxU2up,,0:27:00,,,,你是春風～誰是老大 第463集 | 我的這一班 | #蔡燦得 #夏宇童 #李博翔 #邱志宇 #藝鴒,,,,
公視兒少-流言追追追第十季,2023年8月28日,https://youtu.be/PpBun7C-Abk?si=xlw_SdOjZsgzZ_6L,,0:25:55,,,,你是春風～因為有你 第462集 | 我的這一班 | #蔡燦得 #夏宇童 #李博翔 #邱志宇 #藝鴒,,,,
公視兒少-流言追追追第十季,2023年8月27日,https://youtu.be/vXRwhz07ZYM?si=5rUAioew7m4hSZbG,,0:24:50,,,,來自天國的簡訊--獨一無二 第461集 | 我的這一班 | #蔡燦得 #夏宇童 #李博翔 #邱志宇 #藝鴒,,,,
公視兒少-流言追追追第十季,2023年8月26日,https://youtu.be/sREhcwzGWhk?si=JHJCm7iL9Ay4H9nA,,0:23:40,,,,來自天國的簡訊--留住回憶 第460集 | 我的這一班 | #蔡燦得 #夏宇童 #李博翔 #邱志宇 #藝鴒,,,,
公視兒少-流言追追追第十季,2023年8月25日,https://youtu.be/IGaKiDqCXik?si=gJGtDPev6AXf4IHs,,0:23:45,,,,分手練習 第459集 | 我的這一班 | #蔡燦得 #夏宇童 #李博翔 #邱志宇 #藝鴒,,,,
公視兒少-流言追追追第十季,2023年7月8日,https://youtu.be/TEISvoNqYhI?si=d_i03zYDHZm1Tcyj,,0:23:00,,,,藝窺究竟 | 全校總動員 | 南投縣社寮國中 | 校園美感環境再造計畫,,,,
公視兒少-流言追追追第十季,2023年7月1日,https://youtu.be/FSlzQNsMYTs?si=fcyU5G8qXQyZcVV9,,0:23:00,,,,藝窺究竟 | 美 可以很不一樣 | 臺東縣臺東高中 | 跨領域美感教育卓越領航計畫,,,,
公視兒少-流言追追追第十季,2023年6月24日,https://youtu.be/O_nq-uJvX9g?si=y_n9Jd5FT9Rmfpbv,,0:23:00,,,,藝窺究竟 | 讀出全新想像力 | 花蓮縣忠孝國小 | 美感與設計課程創新計畫,,,,
公視兒少-流言追追追第十季,2023年6月17日,https://youtu.be/gr8qceVexO0?si=_81wf_sdwXRMMkPh,,0:23:00,,,,藝窺究竟 | 沒有休止符的樂章 | 澎湖縣馬公國中 | 樂器銀行,,,,
公視兒少-流言追追追第十季,2023年6月10日,https://youtu.be/rbKl83fkkkU?si=4cfRXJzv9mwy66xW,,0:23:00,,,,藝窺究竟 | 光影故事請開門 | 桃園市桃捷非營利幼兒園 | 幼兒美感教育扎根計畫,,,,
公視兒少-流言追追追第十季,2023年6月3日,https://youtu.be/Ozeg8pV5zJE?si=jFl8818ICH3PfDz9,,0:24:00,,,,藝窺究竟 | 老師 謝謝你 | 偏鄉藝術美感育苗計劃(2) | 偏鄉藝術美感-偏鄉實習,,,,
公視兒少-流言追追追第十季,2023年5月27日,https://youtu.be/3Ltnks2tXoY?si=0kaSEd4F3wHtDAxD,,0:23:10,,,,藝窺究竟 | 如果我是老師 | 偏鄉藝術美感育苗計劃(1) | 偏鄉藝術美感-育苗計畫-師資培訓,,,,
公視兒少-流言追追追第十季,2023年5月20日,https://youtu.be/ftHXAXL3K7U?si=ioy5QgZOA4Enebm5,,0:23:00,,,,藝窺究竟 | 我的生態校園 | 新北市成福國小 | 藝術教育貢獻獎,,,,
公視兒少-流言追追追第十季,2023年5月13日,https://youtu.be/T4zI7k8Au0c?si=eqRZUxf7ob8LB2KU,,0:23:00,,,,藝窺究竟 | 我的手上有彩虹 | 臺北市士東國小學 | 美學校園美感設計實踐計畫-校園改造,,,,
公視兒少-流言追追追第十季,2023年5月6日,https://youtu.be/iL4-Bwem_uQ?si=u0q123wyb-vyigrT,,0:23:00,,,,藝窺究竟 | 接住青春送出愛 | 雲林縣西螺國中 | 藝術教育貢獻獎,,,,
公視兒少-流言追追追第十季,2023年4月29日,https://youtu.be/he6n8VOQcWg?si=Nj6_zMNPW3tdCm3b,,0:23:00,,,,藝窺究竟 | 斜槓的校園生活 | 苗栗縣信義國小 | 跨領域美感教育卓越領航計畫,,,,
公視兒少-流言追追追第十季,2023年4月22日,https://youtu.be/YhJqk2rittM?si=gMu3N1_rOKy-N8jV,,0:24:00,,,,藝窺究竟 | 學校是我們的ㄨˇ台 | 國立嘉義大學附設實驗小學附設幼兒園 | 幼兒美感教育扎根計畫,,,,
公視兒少-流言追追追第十季,2023年4月15日,https://youtu.be/Y_2rOIfeW9Y?si=C8rNYXDOLnIMRkHd,,0:24:00,,,,藝窺究竟 | 選擇美得有感 | 高雄市前鎮高中 | 美感與設計課程創新計畫,,,,
公視兒少-流言追追追第十季,2019年9月16日,https://youtu.be/GkhCtmWEiSw?si=BlrKcYyojSPzNaPH,,0:24:00,,,,《藝窺究竟》第十二集 雲林縣崙背鄉豐榮國民小學 「藝術豐富孩子的童年」,,,,
公視兒少-流言追追追第十季,2019年9月7日,https://youtu.be/R-LuhQNiZfY?si=WQCp2fHBKlAjgeol,,0:24:00,,,,《藝窺究竟》第十一集 澎湖縣白沙鄉後寮國民小學 「書寫孩子的未來」,,,,
公視兒少-流言追追追第十季,2019年8月31日,https://youtu.be/6SDpCrYUMYw?si=9eRt-bJ3mZPk2MPA,,0:24:00,,,,《藝窺究竟》第十集 南投縣立草屯國民中學 「藝起同樂在草中」,,,,
公視兒少-流言追追追第十季,2019年8月24日,https://youtu.be/leUUlv4817c?si=g8GrGlqqgKxauABz,,0:24:00,,,,《藝窺究竟》第九集 臺北市立雙園國民中學 「美感雙園一把罩」,,,,
公視兒少-流言追追追第十季,2019年8月17日,https://youtu.be/D4Ibr1bSq3w?si=P4m9bMn7N1puMoko,,0:24:00,,,,《藝窺究竟》第八集 臺北市立金華國民中學 「美一課在金華」,,,,
公視兒少-流言追追追第十季,2019年8月11日,https://youtu.be/P91BLqZl-Kk?si=Y6UQWKrM4PXhJmCx,,0:24:00,,,,《藝窺究竟》第七集 高雄市內門區木柵國民小學 「游於藝幸福柵現」,,,,
公視兒少-流言追追追第十季,2019年8月3日,https://youtu.be/nDXUg1JoiZ8?si=c9pab7WK0W2VwePE,,0:24:00,,,,《藝窺究竟》第六集 新北市板橋區中山國民小學 「傳藝真美麗」,,,,
公視兒少-流言追追追第十季,2019年7月27日,https://youtu.be/zOKNbZphnYw?si=WGB9yPVxj_JfigzC,,0:24:00,,,,《藝窺究竟》第五集 新北市立鶯歌高級工商職業學校 「產學藝起飆創意」,,,,
公視兒少-流言追追追第十季,2019年7月20日,https://youtu.be/N0GxxOiVLUM?si=gLIQQDjZhJbb1sku,,0:24:00,,,,《藝窺究竟 》第四集 金門縣金湖鎮多年國民小學 「金艷多年之後」,,,,
公視兒少-流言追追追第十季,2019年7月13日,https://youtu.be/nWyqsYP2Zk8?si=YDOlIeBP2m62EpQq,,0:24:00,,,,公視《藝窺究竟》第三集高雄市立美濃國民中學「樂音串起濃濃的愛」,,,,
公視兒少-流言追追追第十季,2019年7月9日,https://youtu.be/fC5mQgYn7Pk?si=Hn7b4BHx1UodbFci,,0:24:00,,,,公視《藝窺究竟》第二集 花蓮縣富里鄉東里國民小學 「偏鄉小校展藝力」,,,,
公視兒少-流言追追追第十季,2019年6月29日,https://youtu.be/vahkkVEomW4?si=uLJfxcdMmdy3dCnw,,0:24:00,,,,公視《藝窺究竟》第一集 高雄市立左營高中 「飛舞青春向左看」,,,,
公視兒少-流言追追追第十季,2023年4月29日,https://youtu.be/320SdDiMUyI?si=rDNZ-G2n2_5pihyL,,0:24:00,,,,《台灣囡仔，讚！》246集 ｜台北市文化國民小學｜# 校園聯合國 #在地文化探索,,,,
公視兒少-流言追追追第十季,2023年1月5日,https://youtu.be/0qXMdIdX8Pk?si=WI5-A_IMXHKO6CcF,,0:23:50,,,,《台灣囡仔，讚！》231集｜彰化縣芳苑國小｜#海牛文化課程 #蚵殼再生藝術 ｜完整版線上看,,,,
公視兒少-流言追追追第十季,2023年3月4日,https://youtu.be/C7jbqkOpbuQ?si=H1yzeawzORhmsJF9,,0:24:00,,,,《台灣囡仔，讚！》238集｜花蓮縣花崗國民中學｜#AI科技農業 #老人關懷社區探索,,,,
公視兒少-流言追追追第十季,2023年4月15日,https://youtu.be/cHaipfYduzY?si=u-x5Ub-q0C1VF0Vw,,0:24:00,,,,《台灣囡仔，讚！》244集｜彰化縣村上國民小學｜#旅跑彰化柑仔店 #蘑菇種植利用,,,,
公視兒少-流言追追追第十季,2023年5月13日,https://youtu.be/mKwuf447S38?si=1prEXzfTutpSXgEa,,0:23:50,,,,《台灣囡仔，讚！》248集 ｜台南市中山國中｜#府城文化現代舞,,,,
公視兒少-流言追追追第十季,2023年5月27日,https://youtu.be/t9BBJU9t8l8?si=GUa3KIvB2fpB6C96,,0:24:00,,,,《台灣囡仔，讚！》250集 ｜高雄市高餐大附中｜ #餐飲生活 #展望世界,,,,
公視兒少-流言追追追第十季,2023年1月10日,https://youtu.be/oy8DsWkJLww?si=pQRjbcHpNbL9InW9,,0:24:00,,,,《台灣囡仔，讚！》232集｜台南市崇學國小｜#城市綠屋頂課程 #棒球名校｜完整版線上看,,,,
公視兒少-流言追追追第十季,2023年2月18日,https://youtu.be/NHGiUpb7p6E?si=rNA_Zs9uCy9pqqbq,,0:23:50,,,,《台灣囡仔，讚！》236集｜台中市大甲國中｜#藝術校園 #獅頭文化藝術,,,,
公視兒少-流言追追追第十季,2023年1月14日,https://youtu.be/lxzvZr_maJU?si=XxMFGO5hcEdhyD2Z,,0:23:50,,,,《台灣囡仔，讚！》233集｜屏東縣東港海濱國小｜#漁人文化 #探索漁船漁市走讀｜完整版線上看,,,,
公視兒少-流言追追追第十季,2023年2月4日,https://youtu.be/RoZLUTtZrZk?si=68VDf1QcP0HOEf19,,0:23:50,,,,《台灣囡仔，讚！》234集｜高雄市溪埔國民中學｜#鳳梨產業課程｜完整版線上看,,,,
公視兒少-流言追追追第十季,2023年3月18日,https://youtu.be/RaGJ-V-eq5U?si=VYkzR5PVMgf-8Fsz,,0:24:00,,,,《台灣囡仔，讚！》240集｜台中市梨山國民中小學｜#高山植物移染布 #蜜蘋果產業課程,,,,
